origin,destination,carrier,departure,arrival,carrier_eta
CNSHA,USA,STANDARD_CLASS,2016-05-18,2016-05-22,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-18,2016-05-20,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-18,2016-05-22,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-18,2016-05-24,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-25,2016-05-23
CNSHA,USA,FIRST_CLASS,2016-05-19,2016-05-21,2016-05-20
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-23,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-22,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-24,2016-05-23
CNSHA,USA,FIRST_CLASS,2016-05-19,2016-05-21,2016-05-20
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-23,2016-05-23
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-23,2016-05-21
CNSHA,USA,FIRST_CLASS,2016-05-19,2016-05-21,2016-05-20
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-22,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-25,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-25,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-22,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-25,2016-05-23
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-23,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-23,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-22,2016-05-23
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-24,2016-05-21
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-24,2016-05-21
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-21,2016-05-21
CNSHA,USA,SECOND_CLASS,2016-05-19,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-19,2016-05-23,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-22,2016-05-24
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-24,2016-05-22
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-25,2016-05-22
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-24,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-24,2016-05-24
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-26,2016-05-22
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-26,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-24,2016-05-22
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-22,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-23,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-23,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-23,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-24,2016-05-24
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-25,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,SECOND_CLASS,2016-05-20,2016-05-24,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-23,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-22,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-22,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-20,2016-05-22,2016-05-21
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-25,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-22,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-20,2016-05-23,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-27,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-23,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-23,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-27,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-21,2016-05-26,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-27,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,SECOND_CLASS,2016-05-21,2016-05-25,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-24,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-24,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-24,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-26,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-24,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-23,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-21,2016-05-27,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-26,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-23,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-27,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-27,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-21,2016-05-23,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-21,2016-05-23,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-27,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-22,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-26,2016-05-26
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,FIRST_CLASS,2016-05-22,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-26,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-22,2016-05-24,2016-05-23
CNSHA,USA,SECOND_CLASS,2016-05-22,2016-05-28,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-24,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-22,2016-05-24,2016-05-23
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,SECOND_CLASS,2016-05-22,2016-05-28,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-26,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-24,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-25,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-22,2016-05-24,2016-05-24
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-28,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-22,2016-05-24,2016-05-24
CNSHA,USA,SAME_DAY,2016-05-22,2016-05-22,2016-05-22
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-28,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-22,2016-05-27,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-22,2016-05-24,2016-05-24
CNSHA,USA,FIRST_CLASS,2016-05-22,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-23,2016-05-29,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-25,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-23,2016-05-25,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-23,2016-05-27,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-27,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-29,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-26,2016-05-27
CNSHA,USA,SAME_DAY,2016-05-23,2016-05-24,2016-05-23
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-29,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-23,2016-05-27,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-25,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-27,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-27,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-27,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-23,2016-05-29,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-23,2016-05-25,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-26,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-28,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-28,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-29,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-27,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-26,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-29,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-27,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-30,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-27,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-26,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-27,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-27,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-28,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-29,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-30,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-24,2016-05-26,2016-05-25
CNSHA,USA,STANDARD_CLASS,2016-05-24,2016-05-30,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-24,2016-05-27,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-31,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-29,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-29,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-31,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-31,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-29,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-27,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-31,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-29,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-30,2016-05-29
CNSHA,USA,FIRST_CLASS,2016-05-25,2016-05-27,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-27,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-29,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-29,2016-05-29
CNSHA,USA,FIRST_CLASS,2016-05-25,2016-05-27,2016-05-26
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-27,2016-05-27
CNSHA,USA,FIRST_CLASS,2016-05-25,2016-05-27,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-25,2016-05-27,2016-05-26
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-25,2016-05-27,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-28,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-29,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-25,2016-05-31,2016-05-29
CNSHA,USA,FIRST_CLASS,2016-05-26,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-06-01,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-30,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-05-28,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-05-28,2016-05-30
CNSHA,USA,SAME_DAY,2016-05-26,2016-05-26,2016-05-26
CNSHA,USA,FIRST_CLASS,2016-05-26,2016-05-28,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-31,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-05-30,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-06-01,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-26,2016-05-28,2016-05-27
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-06-01,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-05-29,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-06-01,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-06-01,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-30,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-30,2016-05-28
CNSHA,USA,FIRST_CLASS,2016-05-26,2016-05-28,2016-05-27
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-29,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-26,2016-05-29,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-29,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-06-01,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-26,2016-05-31,2016-05-28
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-06-01,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-29,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-05-30,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-05-31,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-06-01,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-06-02,2016-05-29
CNSHA,USA,FIRST_CLASS,2016-05-27,2016-05-29,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-05-29,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,FIRST_CLASS,2016-05-27,2016-05-29,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-29,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-29,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-27,2016-05-31,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-29,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-05-31,2016-05-31
CNSHA,USA,FIRST_CLASS,2016-05-27,2016-05-29,2016-05-28
CNSHA,USA,STANDARD_CLASS,2016-05-27,2016-06-01,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-05-30,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-02,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-02,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-02,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-02,2016-06-01
CNSHA,USA,SECOND_CLASS,2016-05-28,2016-06-01,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-28,2016-05-31,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-01,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-05-31,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-01,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-05-30,2016-06-01
CNSHA,USA,SECOND_CLASS,2016-05-28,2016-05-30,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-05-31,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-01,2016-06-01
CNSHA,USA,FIRST_CLASS,2016-05-28,2016-05-30,2016-05-29
CNSHA,USA,SECOND_CLASS,2016-05-28,2016-05-31,2016-05-30
CNSHA,USA,FIRST_CLASS,2016-05-28,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-03,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-03,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-03,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-05-31,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-01,2016-06-01
CNSHA,USA,FIRST_CLASS,2016-05-28,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-28,2016-06-02,2016-06-01
CNSHA,USA,SAME_DAY,2016-05-29,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-04,2016-06-02
CNSHA,USA,FIRST_CLASS,2016-05-29,2016-05-31,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-04,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-01,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-01,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-04,2016-06-02
CNSHA,USA,SECOND_CLASS,2016-05-29,2016-06-02,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-05-31,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-01,2016-06-02
CNSHA,USA,SECOND_CLASS,2016-05-29,2016-06-01,2016-05-31
CNSHA,USA,FIRST_CLASS,2016-05-29,2016-05-31,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-29,2016-05-31,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-05-31,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,SAME_DAY,2016-05-29,2016-05-30,2016-05-29
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-05-31,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-05-31,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-04,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-04,2016-06-02
CNSHA,USA,STANDARD_CLASS,2016-05-29,2016-06-03,2016-06-02
CNSHA,USA,FIRST_CLASS,2016-05-29,2016-05-31,2016-05-30
CNSHA,USA,SECOND_CLASS,2016-05-29,2016-06-04,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-02,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-03,2016-06-03
CNSHA,USA,SECOND_CLASS,2016-05-30,2016-06-01,2016-06-01
CNSHA,USA,SAME_DAY,2016-05-30,2016-05-31,2016-05-30
CNSHA,USA,FIRST_CLASS,2016-05-30,2016-06-01,2016-05-31
CNSHA,USA,SECOND_CLASS,2016-05-30,2016-06-01,2016-06-01
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-01,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-02,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-04,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-04,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-03,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-02,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-01,2016-06-03
CNSHA,USA,FIRST_CLASS,2016-05-30,2016-06-01,2016-05-31
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-03,2016-06-03
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-05,2016-06-03
CNSHA,USA,SAME_DAY,2016-05-30,2016-05-31,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-02,2016-06-03
CNSHA,USA,FIRST_CLASS,2016-05-30,2016-06-01,2016-05-31
CNSHA,USA,SAME_DAY,2016-05-30,2016-05-31,2016-05-30
CNSHA,USA,STANDARD_CLASS,2016-05-30,2016-06-04,2016-06-03
